Source,Destination,WeightFunction,ProbabilityModel,Amount,Success,PathLength,TotalFee,TotalHopCost,Path,Retries,PathPe
0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724,022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,Eclair,uniform,1735.492698,true,4,5.040000,264.000000,0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 03e94e144ad749a1cb11972212267fac12c0abfe0ca5a33985dcece556e62a1443 -> 02e4eb0ae9b0236473008caabfcf6a836f6d5f4c1a9b639d977d2772005880a37a -> 022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,1,0.922474
0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724,022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,CLN,N/A (capacity bias),1735.492698,true,5,1.140000,408.000000,0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8 -> 02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3 -> 02e4eb0ae9b0236473008caabfcf6a836f6d5f4c1a9b639d977d2772005880a37a -> 022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,1,0.904236
0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724,022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,LDK,uniform,1735.492698,true,5,1.140000,408.000000,0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8 -> 02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3 -> 02e4eb0ae9b0236473008caabfcf6a836f6d5f4c1a9b639d977d2772005880a37a -> 022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,1,0.904236
0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724,022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,LND,uniform,1735.492698,true,5,1.140000,408.000000,0230c0c36bb74fecc1ae1cf8c913db6c48a340aafa013c607aece76570d5814724 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8 -> 02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3 -> 02e4eb0ae9b0236473008caabfcf6a836f6d5f4c1a9b639d977d2772005880a37a -> 022932e7aaad84305efe47c454663bc245bd79a779a33f60f68111606c4670429f,1,0.904236
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,Combined,bimodal,624741.474389,false,0,0.000000,0.000000,,0,0.059536
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,Eclair,bimodal,624741.474389,true,4,156.000000,148.000000,039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91 -> 0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f -> 023187ab05e34b67c54afd61addf87563a382a5b4054fc92990b26123c8db6e7bc -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,1,0.184103
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,CLN,N/A (capacity bias),624741.474389,false,0,0.000000,0.000000,,0,0.079066
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,LDK,bimodal,624741.474389,true,5,53.000000,172.000000,039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91 -> 028e748c8f24acb985cd428eb072d3d71d1a692acd38a4d22b14fb7e6bf6513f33 -> 0231eccc6510eb2e1c97c8a190d6ea096784aa7c358355442055aac8b20654f932 -> 03746b93e0b94463624bb28eafa38f3d71b4c80df61a0f10c6340b54f56675487c -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,1,0.104122
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,LND,bimodal,624741.474389,false,0,0.000000,0.000000,,0,0.248225
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,Combined,uniform,624741.474389,true,4,156.000000,148.000000,039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91 -> 0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f -> 023187ab05e34b67c54afd61addf87563a382a5b4054fc92990b26123c8db6e7bc -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,1,0.512245
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,Eclair,uniform,624741.474389,true,4,156.000000,148.000000,039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91 -> 0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f -> 023187ab05e34b67c54afd61addf87563a382a5b4054fc92990b26123c8db6e7bc -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,1,0.512245
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,CLN,N/A (capacity bias),624741.474389,false,0,0.000000,0.000000,,0,0.153503
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,LDK,uniform,624741.474389,true,5,53.000000,172.000000,039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91 -> 028e748c8f24acb985cd428eb072d3d71d1a692acd38a4d22b14fb7e6bf6513f33 -> 0231eccc6510eb2e1c97c8a190d6ea096784aa7c358355442055aac8b20654f932 -> 03746b93e0b94463624bb28eafa38f3d71b4c80df61a0f10c6340b54f56675487c -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,1,0.216497
039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91,03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,LND,uniform,624741.474389,true,3,326.000000,108.000000,039aeb49d81cf764691fcce0e1b5a0f43528f3d65337c2156d9baeb564daea3e91 -> 0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03862f4ca523d19dc8c4348ae96cec02f57f1dda71ac4388af0d089cfa29c39235,1,0.556793
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,Combined,bimodal,33179.550019,true,6,6.710000,234.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02f44b34a2afb094202a8e184c04c1cf75d8809d77a33ffed68eb3645527057d22 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.251568
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,Eclair,bimodal,33179.550019,true,4,5.210000,160.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.133888
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,CLN,N/A (capacity bias),33179.550019,true,4,3.669357,160.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 031e03d3a7caf461e8eecd43c8bee518f1ff79ae0ef2ef05b6c0f0f524708bfa72 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.104163
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,LDK,bimodal,33179.550019,true,6,3.710000,234.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 039bd8fd26d4ae06c627af860b271f0cc896153ea87accedfb5b2ed20bfddd7f3b -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02f44b34a2afb094202a8e184c04c1cf75d8809d77a33ffed68eb3645527057d22 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.234097
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,LND,bimodal,33179.550019,true,4,5.210000,160.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.133888
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,Combined,uniform,33179.550019,true,6,3.710000,234.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 039bd8fd26d4ae06c627af860b271f0cc896153ea87accedfb5b2ed20bfddd7f3b -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02f44b34a2afb094202a8e184c04c1cf75d8809d77a33ffed68eb3645527057d22 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.451423
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,Eclair,uniform,33179.550019,true,4,3.669357,160.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 031e03d3a7caf461e8eecd43c8bee518f1ff79ae0ef2ef05b6c0f0f524708bfa72 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.327905
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,CLN,N/A (capacity bias),33179.550019,true,4,3.669357,160.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 031e03d3a7caf461e8eecd43c8bee518f1ff79ae0ef2ef05b6c0f0f524708bfa72 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.327905
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,LDK,uniform,33179.550019,true,6,3.710000,234.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 039bd8fd26d4ae06c627af860b271f0cc896153ea87accedfb5b2ed20bfddd7f3b -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02f44b34a2afb094202a8e184c04c1cf75d8809d77a33ffed68eb3645527057d22 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.451423
029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3,0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,LND,uniform,33179.550019,true,4,5.210000,160.000000,029eda1ed53c7107f97681188adaed1bac345844602f11ce6d9b8c42e80f04dda3 -> 03ac99b50ad291394b14e9d0e4cc18031d2327e82685f151be38b7093ce0e33b20 -> 03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 0352de088a10ca6f7a31406e3d411b33eb2c647257ae1f93341a9458c047324618,1,0.308371
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,Combined,bimodal,42542.431171,true,7,9.100000,378.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0 -> 02e0c2101734bb6e769e8047ccebad46c4408a432fda7c039fa384697206629a90 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02113fba7b4a54068a335b2a042fd889138f6eb3c791eea6435e144cde90409d47 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.314058
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,Eclair,bimodal,42542.431171,true,4,25.750000,264.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 032f46d1e9a0c0db99cf788ddfd86d815be6e9d752af37f4cef5a13a5276af7004 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.239139
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,CLN,N/A (capacity bias),42542.431171,true,5,4.996672,304.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 03ec20c6c456866e665ca4d7be592f85e278fbeef61d33f27a9578e0cf1b52f288 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.104085
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,LDK,bimodal,42542.431171,true,7,9.100000,378.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0 -> 02e0c2101734bb6e769e8047ccebad46c4408a432fda7c039fa384697206629a90 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02113fba7b4a54068a335b2a042fd889138f6eb3c791eea6435e144cde90409d47 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.314058
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,LND,bimodal,42542.431171,true,4,25.750000,264.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 032f46d1e9a0c0db99cf788ddfd86d815be6e9d752af37f4cef5a13a5276af7004 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.239139
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,Combined,uniform,42542.431171,true,7,5.850000,378.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0 -> 03f813a3ed2b6b99f1148a45a786b223394baa0a17909bf8de3664622da1ec1128 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02113fba7b4a54068a335b2a042fd889138f6eb3c791eea6435e144cde90409d47 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.333945
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,Eclair,uniform,42542.431171,true,4,25.750000,264.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 032f46d1e9a0c0db99cf788ddfd86d815be6e9d752af37f4cef5a13a5276af7004 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.324118
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,CLN,N/A (capacity bias),42542.431171,true,5,4.996672,304.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 03ec20c6c456866e665ca4d7be592f85e278fbeef61d33f27a9578e0cf1b52f288 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.231727
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,LDK,uniform,42542.431171,true,8,4.102000,500.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 024f1362c8d58b05f5fca6da90f29174f8c4511505ecaddd80d369aa3837e4640c -> 03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601 -> 03746b93e0b94463624bb28eafa38f3d71b4c80df61a0f10c6340b54f56675487c -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 02113fba7b4a54068a335b2a042fd889138f6eb3c791eea6435e144cde90409d47 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.328700
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,LND,uniform,42542.431171,true,4,25.750000,264.000000,02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782 -> 0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2 -> 032f46d1e9a0c0db99cf788ddfd86d815be6e9d752af37f4cef5a13a5276af7004 -> 03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35 -> 030e4f254e6f3a0dc59f0fe04abac56a87652d2dbfae5ff6afcd75f6ef35b3114f,1,0.324118
0353af275bce5233db52665abf25f6146a1a8b9ca4f5d995e6b3942b093b45d692,0303c9e70c7add4dc92af98958f7ee7bf9aa255e7898db0c447594fb7d60610b7e,Combined,bimodal,1496.350796,true,5,1.160000,408.000000,0353af275bce5233db52665abf25f6146a1a8b9ca4f5d995e6b3942b093b45d692 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8 -> 02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3 -> 03886b18969fd197358b66b6ab9bac2d5e32bb4e5157925bc0292acb3893a47237 -> 0303c9e70c7add4dc92af98958f7ee7bf9aa255e7898db0c447594fb7d60610b7e,1,0.775907
0353af275bce5233db52665abf25f6146a1a8b9ca4f5d995e6b3942b093b45d692,0303c9e70c7add4dc92af98958f7ee7bf9aa255e7898db0c447594fb7d60610b7e,Eclair,bimodal,1496.350796,true,4,5.060000,264.000000,0353af275bce5233db52665abf25f6146a1a8b9ca4f5d995e6b3942b093b45d692 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 03e94e144ad749a1cb11972212267fac12c0abfe0ca5a33985dcece556e62a1443 -> 03886b18969fd197358b66b6ab9bac2d5e32bb4e5157925bc0292acb3893a47237 -> 0303c9e70c7add4dc92af98958f7ee7bf9aa255e7898db0c447594fb7d60610b7e,1,0.822294
0353af275bce5233db52665abf25f6146a1a8b9ca4f5d995e6b3942b093b45d692,0303c9e70c7add4dc92af98958f7ee7bf9aa255e7898db0c447594fb7d60610b7e,CLN,N/A (capacity bias),1496.350796,true,5,1.235000,282.000000,0353af275bce5233db52665abf25f6146a1a8b9ca4f5d995e6b3942b093b45d692 -> 026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93 -> 026706d87895ca8996624659f0d16b58f89b973364f889194f64b4678edd8d2ac9 -> 02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b -> 03886b18969fd197358b66b6ab9bac2d5e32bb4e5157925bc0292acb3893a47237 -> 0303c9e70c7add4dc92af98958f7ee7bf9aa255e7898db0c447594fb7d60610b7e,1,0.623697
